provider,region,instance,cost
aws,Asia Pacific (Sydney),m5ad.2xlarge,0.52
aws,Asia Pacific (Sydney),m5ad.4xlarge,1.04
aws,Asia Pacific (Sydney),m5ad.8xlarge,2.08
aws,Asia Pacific (Sydney),m5ad.12xlarge,3.12
aws,Asia Pacific (Sydney),m5ad.16xlarge,4.16
aws,Asia Pacific (Sydney),m5ad.24xlarge,6.24
aws,Asia Pacific (Sydney),m5d.large,0.142
aws,Asia Pacific (Sydney),m5d.xlarge,0.284
aws,Asia Pacific (Sydney),m5d.2xlarge,0.568
aws,Asia Pacific (Sydney),m5d.4xlarge,1.136
aws,Asia Pacific (Sydney),m5d.8xlarge,2.272
aws,Asia Pacific (Sydney),m5d.12xlarge,3.408
aws,Asia Pacific (Sydney),m5d.16xlarge,4.544
aws,Asia Pacific (Sydney),m5d.24xlarge,6.816
aws,Asia Pacific (Sydney),m5d.metal,6.816
aws,Asia Pacific (Sydney),m4.large,0.125
aws,Asia Pacific (Sydney),m4.xlarge,0.25
aws,Asia Pacific (Sydney),m4.2xlarge,0.5
aws,Asia Pacific (Sydney),m4.4xlarge,1.0
aws,Asia Pacific (Sydney),m4.10xlarge,2.5
aws,Asia Pacific (Sydney),m4.16xlarge,4.0
aws,Asia Pacific (Sydney),c5.large,0.111
aws,Asia Pacific (Sydney),c5.xlarge,0.222
aws,Asia Pacific (Sydney),c5.2xlarge,0.444
aws,Asia Pacific (Sydney),c5.4xlarge,0.888
aws,Asia Pacific (Sydney),c5.9xlarge,1.998
aws,Asia Pacific (Sydney),c5.12xlarge,2.664
aws,Asia Pacific (Sydney),c5.18xlarge,3.996
aws,Asia Pacific (Sydney),c5.24xlarge,5.328
aws,Asia Pacific (Sydney),c5.metal,5.328
aws,Asia Pacific (Sydney),c5d.large,0.126
aws,Asia Pacific (Sydney),c5d.xlarge,0.252
aws,Asia Pacific (Sydney),c5d.2xlarge,0.504
aws,Asia Pacific (Sydney),c5d.4xlarge,1.008
aws,Asia Pacific (Sydney),c5d.9xlarge,2.268
aws,Asia Pacific (Sydney),c5d.12xlarge,3.024
aws,Asia Pacific (Sydney),c5d.18xlarge,4.536
aws,Asia Pacific (Sydney),c5d.24xlarge,6.048
aws,Asia Pacific (Sydney),c5d.metal,6.048
aws,Asia Pacific (Sydney),c5n.large,0.141
aws,Asia Pacific (Sydney),c5n.xlarge,0.282
aws,Asia Pacific (Sydney),c5n.2xlarge,0.564
aws,Asia Pacific (Sydney),c5n.4xlarge,1.128
aws,Asia Pacific (Sydney),c5n.9xlarge,2.538
aws,Asia Pacific (Sydney),c5n.18xlarge,5.076
aws,Asia Pacific (Sydney),c5n.metal,5.076
aws,Asia Pacific (Sydney),c4.large,0.13
aws,Asia Pacific (Sydney),c4.xlarge,0.261
aws,Asia Pacific (Sydney),c4.2xlarge,0.522
aws,Asia Pacific (Sydney),c4.4xlarge,1.042
aws,Asia Pacific (Sydney),c4.8xlarge,2.085
aws,Asia Pacific (Sydney),p3.2xlarge,4.234
aws,Asia Pacific (Sydney),p3.8xlarge,16.936
aws,Asia Pacific (Sydney),p3.16xlarge,33.872
aws,Asia Pacific (Sydney),p2.xlarge,1.542
aws,Asia Pacific (Sydney),p2.8xlarge,12.336
aws,Asia Pacific (Sydney),p2.16xlarge,24.672
aws,Asia Pacific (Sydney),g4dn.xlarge,0.684
aws,Asia Pacific (Sydney),g4dn.2xlarge,0.978
aws,Asia Pacific (Sydney),g4dn.4xlarge,1.566
aws,Asia Pacific (Sydney),g4dn.8xlarge,2.83
aws,Asia Pacific (Sydney),g4dn.12xlarge,5.087
aws,Asia Pacific (Sydney),g4dn.16xlarge,5.659
aws,Asia Pacific (Sydney),g3.4xlarge,1.754
aws,Asia Pacific (Sydney),g3.8xlarge,3.508
aws,Asia Pacific (Sydney),g3.16xlarge,7.016
aws,Asia Pacific (Sydney),g3s.xlarge,1.154
aws,Asia Pacific (Sydney),x1.16xlarge,9.671
aws,Asia Pacific (Sydney),x1.32xlarge,19.341
aws,Asia Pacific (Sydney),x1e.xlarge,1.209
aws,Asia Pacific (Sydney),x1e.2xlarge,2.418
aws,Asia Pacific (Sydney),x1e.4xlarge,4.836
aws,Asia Pacific (Sydney),x1e.8xlarge,9.672
aws,Asia Pacific (Sydney),x1e.16xlarge,19.344
aws,Asia Pacific (Sydney),x1e.32xlarge,38.688
aws,Asia Pacific (Sydney),r5.large,0.151
aws,Asia Pacific (Sydney),r5.xlarge,0.302
aws,Asia Pacific (Sydney),r5.2xlarge,0.604
aws,Asia Pacific (Sydney),r5.4xlarge,1.208
aws,Asia Pacific (Sydney),r5.8xlarge,2.416
aws,Asia Pacific (Sydney),r5.12xlarge,3.624
aws,Asia Pacific (Sydney),r5.16xlarge,4.832
aws,Asia Pacific (Sydney),r5.24xlarge,7.248
aws,Asia Pacific (Sydney),r5.metal,7.248
aws,Asia Pacific (Sydney),r5a.large,0.136
aws,Asia Pacific (Sydney),r5a.xlarge,0.272
aws,Asia Pacific (Sydney),r5a.2xlarge,0.544
aws,Asia Pacific (Sydney),r5a.4xlarge,1.088
aws,Asia Pacific (Sydney),r5a.8xlarge,2.176
aws,Asia Pacific (Sydney),r5a.12xlarge,3.264
aws,Asia Pacific (Sydney),r5a.16xlarge,4.352
aws,Asia Pacific (Sydney),r5a.24xlarge,6.528
aws,Asia Pacific (Sydney),r5ad.large,0.159
aws,Asia Pacific (Sydney),r5ad.xlarge,0.318
aws,Asia Pacific (Sydney),r5ad.2xlarge,0.636
aws,Asia Pacific (Sydney),r5ad.4xlarge,1.272
aws,Asia Pacific (Sydney),r5ad.8xlarge,2.544
aws,Asia Pacific (Sydney),r5ad.12xlarge,3.816
aws,Asia Pacific (Sydney),r5ad.16xlarge,5.088
aws,Asia Pacific (Sydney),r5ad.24xlarge,7.632
aws,Asia Pacific (Sydney),r5d.large,0.174
aws,Asia Pacific (Sydney),r5d.xlarge,0.348
aws,Asia Pacific (Sydney),r5d.2xlarge,0.696
aws,Asia Pacific (Sydney),r5d.4xlarge,1.392
aws,Asia Pacific (Sydney),r5d.8xlarge,2.784
aws,Asia Pacific (Sydney),r5d.12xlarge,4.176
aws,Asia Pacific (Sydney),r5d.16xlarge,5.568
aws,Asia Pacific (Sydney),r5d.24xlarge,8.352
aws,Asia Pacific (Sydney),r5d.metal,8.352
aws,Asia Pacific (Sydney),r4.large,0.1596
aws,Asia Pacific (Sydney),r4.xlarge,0.3192
aws,Asia Pacific (Sydney),r4.2xlarge,0.6384
aws,Asia Pacific (Sydney),r4.4xlarge,1.2768
aws,Asia Pacific (Sydney),r4.8xlarge,2.5536
aws,Asia Pacific (Sydney),r4.16xlarge,5.1072
aws,Asia Pacific (Sydney),z1d.large,0.226
aws,Asia Pacific (Sydney),z1d.xlarge,0.452
aws,Asia Pacific (Sydney),z1d.2xlarge,0.904
aws,Asia Pacific (Sydney),z1d.3xlarge,1.356
aws,Asia Pacific (Sydney),z1d.6xlarge,2.712
aws,Asia Pacific (Sydney),z1d.12xlarge,5.424
aws,Asia Pacific (Sydney),z1d.metal,5.424
aws,Asia Pacific (Sydney),i3.large,0.187
aws,Asia Pacific (Sydney),i3.xlarge,0.374
aws,Asia Pacific (Sydney),i3.2xlarge,0.748
aws,Asia Pacific (Sydney),i3.4xlarge,1.496
aws,Asia Pacific (Sydney),i3.8xlarge,2.992
aws,Asia Pacific (Sydney),i3.16xlarge,5.984
aws,Asia Pacific (Sydney),i3en.large,0.271
aws,Asia Pacific (Sydney),i3en.xlarge,0.542
aws,Asia Pacific (Sydney),i3en.2xlarge,1.084
aws,Asia Pacific (Sydney),i3en.3xlarge,1.626
aws,Asia Pacific (Sydney),i3en.6xlarge,3.252
aws,Asia Pacific (Sydney),i3en.12xlarge,6.504
aws,Asia Pacific (Sydney),i3en.24xlarge,13.008
aws,Asia Pacific (Sydney),i3en.metal,13.008
aws,Asia Pacific (Sydney),d2.xlarge,0.87
aws,Asia Pacific (Sydney),d2.2xlarge,1.74
aws,Asia Pacific (Sydney),d2.4xlarge,3.48
aws,Asia Pacific (Sydney),d2.8xlarge,6.96
aws,Asia Pacific (Tokyo),a1.medium,0.0321
aws,Asia Pacific (Tokyo),a1.large,0.0642
aws,Asia Pacific (Tokyo),a1.xlarge,0.1284
aws,Asia Pacific (Tokyo),a1.2xlarge,0.2568
aws,Asia Pacific (Tokyo),a1.4xlarge,0.5136
aws,Asia Pacific (Tokyo),a1.metal,0.514
aws,Asia Pacific (Tokyo),t3.nano,0.0068
aws,Asia Pacific (Tokyo),t3.micro,0.0136
aws,Asia Pacific (Tokyo),t3.small,0.0272
aws,Asia Pacific (Tokyo),t3.medium,0.0544
aws,Asia Pacific (Tokyo),t3.large,0.1088
aws,Asia Pacific (Tokyo),t3.xlarge,0.2176
aws,Asia Pacific (Tokyo),t3.2xlarge,0.4352
aws,Asia Pacific (Tokyo),t3a.nano,0.0061
aws,Asia Pacific (Tokyo),t3a.micro,0.0122
aws,Asia Pacific (Tokyo),t3a.small,0.0245
aws,Asia Pacific (Tokyo),t3a.medium,0.049
aws,Asia Pacific (Tokyo),t3a.large,0.0979
aws,Asia Pacific (Tokyo),t3a.xlarge,0.1958
aws,Asia Pacific (Tokyo),t3a.2xlarge,0.3917
aws,Asia Pacific (Tokyo),t2.nano,0.0076
aws,Asia Pacific (Tokyo),t2.micro,0.0152
aws,Asia Pacific (Tokyo),t2.small,0.0304
aws,Asia Pacific (Tokyo),t2.medium,0.0608
aws,Asia Pacific (Tokyo),t2.large,0.1216
aws,Asia Pacific (Tokyo),t2.xlarge,0.2432
aws,Asia Pacific (Tokyo),t2.2xlarge,0.4864
aws,Asia Pacific (Tokyo),m5.large,0.124
aws,Asia Pacific (Tokyo),m5.xlarge,0.248
aws,Asia Pacific (Tokyo),m5.2xlarge,0.496
aws,Asia Pacific (Tokyo),m5.4xlarge,0.992
aws,Asia Pacific (Tokyo),m5.8xlarge,1.984
aws,Asia Pacific (Tokyo),m5.12xlarge,2.976
aws,Asia Pacific (Tokyo),m5.16xlarge,3.968
aws,Asia Pacific (Tokyo),m5.24xlarge,5.952
aws,Asia Pacific (Tokyo),m5.metal,5.952
aws,Asia Pacific (Tokyo),m5a.large,0.112
aws,Asia Pacific (Tokyo),m5a.xlarge,0.224
aws,Asia Pacific (Tokyo),m5a.2xlarge,0.448
aws,Asia Pacific (Tokyo),m5a.4xlarge,0.896
aws,Asia Pacific (Tokyo),m5a.8xlarge,1.792
aws,Asia Pacific (Tokyo),m5a.12xlarge,2.688
aws,Asia Pacific (Tokyo),m5a.16xlarge,3.584
aws,Asia Pacific (Tokyo),m5a.24xlarge,5.376
aws,Asia Pacific (Tokyo),m5ad.large,0.134
aws,Asia Pacific (Tokyo),m5ad.xlarge,0.268
aws,Asia Pacific (Tokyo),m5ad.2xlarge,0.536
aws,Asia Pacific (Tokyo),m5ad.4xlarge,1.072
aws,Asia Pacific (Tokyo),m5ad.8xlarge,2.144
aws,Asia Pacific (Tokyo),m5ad.12xlarge,3.216
aws,Asia Pacific (Tokyo),m5ad.16xlarge,4.288
aws,Asia Pacific (Tokyo),m5ad.24xlarge,6.432
aws,Asia Pacific (Tokyo),m5d.large,0.146
aws,Asia Pacific (Tokyo),m5d.xlarge,0.292
aws,Asia Pacific (Tokyo),m5d.2xlarge,0.584
aws,Asia Pacific (Tokyo),m5d.4xlarge,1.168
aws,Asia Pacific (Tokyo),m5d.8xlarge,2.336
aws,Asia Pacific (Tokyo),m5d.12xlarge,3.504
aws,Asia Pacific (Tokyo),m5d.16xlarge,4.672
aws,Asia Pacific (Tokyo),m5d.24xlarge,7.008
aws,Asia Pacific (Tokyo),m5d.metal,7.008
aws,Asia Pacific (Tokyo),m5dn.large,0.175
aws,Asia Pacific (Tokyo),m5dn.xlarge,0.35
aws,Asia Pacific (Tokyo),m5dn.2xlarge,0.7
aws,Asia Pacific (Tokyo),m5dn.4xlarge,1.4
aws,Asia Pacific (Tokyo),m5dn.8xlarge,2.8
aws,Asia Pacific (Tokyo),m5dn.12xlarge,4.2
aws,Asia Pacific (Tokyo),m5dn.16xlarge,5.6
aws,Asia Pacific (Tokyo),m5dn.24xlarge,8.4
aws,Asia Pacific (Tokyo),m5n.large,0.153
aws,Asia Pacific (Tokyo),m5n.xlarge,0.306
aws,Asia Pacific (Tokyo),m5n.2xlarge,0.612
aws,Asia Pacific (Tokyo),m5n.4xlarge,1.224
aws,Asia Pacific (Tokyo),m5n.8xlarge,2.448
aws,Asia Pacific (Tokyo),m5n.12xlarge,3.672
aws,Asia Pacific (Tokyo),m5n.16xlarge,4.896
aws,Asia Pacific (Tokyo),m5n.24xlarge,7.344
aws,Asia Pacific (Tokyo),m4.large,0.129
aws,Asia Pacific (Tokyo),m4.xlarge,0.258
aws,Asia Pacific (Tokyo),m4.2xlarge,0.516
aws,Asia Pacific (Tokyo),m4.4xlarge,1.032
aws,Asia Pacific (Tokyo),m4.10xlarge,2.58
aws,Asia Pacific (Tokyo),m4.16xlarge,4.128
aws,Asia Pacific (Tokyo),c5.large,0.107
aws,Asia Pacific (Tokyo),c5.xlarge,0.214
aws,Asia Pacific (Tokyo),c5.2xlarge,0.428
aws,Asia Pacific (Tokyo),c5.4xlarge,0.856
aws,Asia Pacific (Tokyo),c5.9xlarge,1.926
aws,Asia Pacific (Tokyo),c5.12xlarge,2.568
aws,Asia Pacific (Tokyo),c5.18xlarge,3.852
aws,Asia Pacific (Tokyo),c5.24xlarge,5.136
aws,Asia Pacific (Tokyo),c5.metal,5.136
aws,Asia Pacific (Tokyo),c5d.large,0.122
aws,Asia Pacific (Tokyo),c5d.xlarge,0.244
aws,Asia Pacific (Tokyo),c5d.2xlarge,0.488
aws,Asia Pacific (Tokyo),c5d.4xlarge,0.976
aws,Asia Pacific (Tokyo),c5d.9xlarge,2.196
aws,Asia Pacific (Tokyo),c5d.12xlarge,2.928
aws,Asia Pacific (Tokyo),c5d.18xlarge,4.392
aws,Asia Pacific (Tokyo),c5d.24xlarge,5.856
aws,Asia Pacific (Tokyo),c5d.metal,5.856
aws,Asia Pacific (Tokyo),c5n.large,0.136
aws,Asia Pacific (Tokyo),c5n.xlarge,0.272
aws,Asia Pacific (Tokyo),c5n.2xlarge,0.544
aws,Asia Pacific (Tokyo),c5n.4xlarge,1.088
aws,Asia Pacific (Tokyo),c5n.9xlarge,2.448
aws,Asia Pacific (Tokyo),c5n.18xlarge,4.896
aws,Asia Pacific (Tokyo),c5n.metal,4.896
aws,Asia Pacific (Tokyo),c4.large,0.126
aws,Asia Pacific (Tokyo),c4.xlarge,0.252
aws,Asia Pacific (Tokyo),c4.2xlarge,0.504
aws,Asia Pacific (Tokyo),c4.4xlarge,1.008
aws,Asia Pacific (Tokyo),c4.8xlarge,2.016
aws,Asia Pacific (Tokyo),p3.2xlarge,4.194
aws,Asia Pacific (Tokyo),p3.8xlarge,16.776
aws,Asia Pacific (Tokyo),p3.16xlarge,33.552
aws,Asia Pacific (Tokyo),p3dn.24xlarge,42.783
aws,Asia Pacific (Tokyo),p2.xlarge,1.542
aws,Asia Pacific (Tokyo),p2.8xlarge,12.336
aws,Asia Pacific (Tokyo),p2.16xlarge,24.672
aws,Asia Pacific (Tokyo),g4dn.xlarge,0.71
aws,Asia Pacific (Tokyo),g4dn.2xlarge,1.015
aws,Asia Pacific (Tokyo),g4dn.4xlarge,1.625
aws,Asia Pacific (Tokyo),g4dn.8xlarge,2.938
aws,Asia Pacific (Tokyo),g4dn.12xlarge,5.281
aws,Asia Pacific (Tokyo),g4dn.16xlarge,5.875
aws,Asia Pacific (Tokyo),g3.4xlarge,1.58
aws,Asia Pacific (Tokyo),g3.8xlarge,3.16
aws,Asia Pacific (Tokyo),g3.16xlarge,6.32
aws,Asia Pacific (Tokyo),g3s.xlarge,1.04
aws,Asia Pacific (Tokyo),x1.16xlarge,9.671
aws,Asia Pacific (Tokyo),x1.32xlarge,19.341
aws,Asia Pacific (Tokyo),x1e.xlarge,1.209
aws,Asia Pacific (Tokyo),x1e.2xlarge,2.418
aws,Asia Pacific (Tokyo),x1e.4xlarge,4.836
aws,Asia Pacific (Tokyo),x1e.8xlarge,9.672
aws,Asia Pacific (Tokyo),x1e.16xlarge,19.344
aws,Asia Pacific (Tokyo),x1e.32xlarge,38.688
aws,Asia Pacific (Tokyo),r5.large,0.152
aws,Asia Pacific (Tokyo),r5.xlarge,0.304
aws,Asia Pacific (Tokyo),r5.2xlarge,0.608
aws,Asia Pacific (Tokyo),r5.4xlarge,1.216
aws,Asia Pacific (Tokyo),r5.8xlarge,2.432
aws,Asia Pacific (Tokyo),r5.12xlarge,3.648
aws,Asia Pacific (Tokyo),r5.16xlarge,4.864
aws,Asia Pacific (Tokyo),r5.24xlarge,7.296
aws,Asia Pacific (Tokyo),r5.metal,7.296
aws,Asia Pacific (Tokyo),r5a.large,0.137
aws,Asia Pacific (Tokyo),r5a.xlarge,0.274
aws,Asia Pacific (Tokyo),r5a.2xlarge,0.548
aws,Asia Pacific (Tokyo),r5a.4xlarge,1.096
aws,Asia Pacific (Tokyo),r5a.8xlarge,2.192
aws,Asia Pacific (Tokyo),r5a.12xlarge,3.288
aws,Asia Pacific (Tokyo),r5a.16xlarge,4.384
aws,Asia Pacific (Tokyo),r5a.24xlarge,6.576
aws,Asia Pacific (Tokyo),r5ad.large,0.159
aws,Asia Pacific (Tokyo),r5ad.xlarge,0.318
aws,Asia Pacific (Tokyo),r5ad.2xlarge,0.636
aws,Asia Pacific (Tokyo),r5ad.4xlarge,1.272
aws,Asia Pacific (Tokyo),r5ad.8xlarge,2.544
aws,Asia Pacific (Tokyo),r5ad.12xlarge,3.816
aws,Asia Pacific (Tokyo),r5ad.16xlarge,5.088
aws,Asia Pacific (Tokyo),r5ad.24xlarge,7.632
aws,Asia Pacific (Tokyo),r5d.large,0.174
aws,Asia Pacific (Tokyo),r5d.xlarge,0.348
aws,Asia Pacific (Tokyo),r5d.2xlarge,0.696
aws,Asia Pacific (Tokyo),r5d.4xlarge,1.392
aws,Asia Pacific (Tokyo),r5d.8xlarge,2.784
aws,Asia Pacific (Tokyo),r5d.12xlarge,4.176
aws,Asia Pacific (Tokyo),r5d.16xlarge,5.568
aws,Asia Pacific (Tokyo),r5d.24xlarge,8.352
aws,Asia Pacific (Tokyo),r5d.metal,8.352
aws,Asia Pacific (Tokyo),r5dn.large,0.203
aws,Asia Pacific (Tokyo),r5dn.xlarge,0.406
aws,Asia Pacific (Tokyo),r5dn.2xlarge,0.812
aws,Asia Pacific (Tokyo),r5dn.4xlarge,1.624
aws,Asia Pacific (Tokyo),r5dn.8xlarge,3.248
aws,Asia Pacific (Tokyo),r5dn.12xlarge,4.872
aws,Asia Pacific (Tokyo),r5dn.16xlarge,6.496
aws,Asia Pacific (Tokyo),r5dn.24xlarge,9.744
aws,Asia Pacific (Tokyo),r5n.large,0.181
aws,Asia Pacific (Tokyo),r5n.xlarge,0.362
aws,Asia Pacific (Tokyo),r5n.2xlarge,0.724
aws,Asia Pacific (Tokyo),r5n.4xlarge,1.448
aws,Asia Pacific (Tokyo),r5n.8xlarge,2.896
aws,Asia Pacific (Tokyo),r5n.12xlarge,4.344
aws,Asia Pacific (Tokyo),r5n.16xlarge,5.792
aws,Asia Pacific (Tokyo),r5n.24xlarge,8.688
aws,Asia Pacific (Tokyo),r4.large,0.16
aws,Asia Pacific (Tokyo),r4.xlarge,0.32
aws,Asia Pacific (Tokyo),r4.2xlarge,0.64
aws,Asia Pacific (Tokyo),r4.4xlarge,1.28
aws,Asia Pacific (Tokyo),r4.8xlarge,2.56
aws,Asia Pacific (Tokyo),r4.16xlarge,5.12
aws,Asia Pacific (Tokyo),z1d.large,0.227
aws,Asia Pacific (Tokyo),z1d.xlarge,0.454
aws,Asia Pacific (Tokyo),z1d.2xlarge,0.908
aws,Asia Pacific (Tokyo),z1d.3xlarge,1.362
aws,Asia Pacific (Tokyo),z1d.6xlarge,2.724
aws,Asia Pacific (Tokyo),z1d.12xlarge,5.448
aws,Asia Pacific (Tokyo),z1d.metal,5.448
aws,Asia Pacific (Tokyo),i3.large,0.183
aws,Asia Pacific (Tokyo),i3.xlarge,0.366
aws,Asia Pacific (Tokyo),i3.2xlarge,0.732
aws,Asia Pacific (Tokyo),i3.4xlarge,1.464
aws,Asia Pacific (Tokyo),i3.8xlarge,2.928
aws,Asia Pacific (Tokyo),i3.16xlarge,5.856
aws,Asia Pacific (Tokyo),i3.metal,5.856
aws,Asia Pacific (Tokyo),i3en.large,0.266
aws,Asia Pacific (Tokyo),i3en.xlarge,0.532
aws,Asia Pacific (Tokyo),i3en.2xlarge,1.064
aws,Asia Pacific (Tokyo),i3en.3xlarge,1.596
aws,Asia Pacific (Tokyo),i3en.6xlarge,3.192
aws,Asia Pacific (Tokyo),i3en.12xlarge,6.384
aws,Asia Pacific (Tokyo),i3en.24xlarge,12.768
aws,Asia Pacific (Tokyo),i3en.metal,12.768
aws,Asia Pacific (Tokyo),d2.xlarge,0.844
aws,Asia Pacific (Tokyo),d2.2xlarge,1.688
aws,Asia Pacific (Tokyo),d2.4xlarge,3.376
aws,Asia Pacific (Tokyo),d2.8xlarge,6.752
aws,Canada (Central),t3.nano,0.0058
aws,Canada (Central),t3.micro,0.0116
aws,Canada (Central),t3.small,0.0232
aws,Canada (Central),t3.medium,0.0464
aws,Canada (Central),t3.large,0.0928
aws,Canada (Central),t3.xlarge,0.1856
aws,Canada (Central),t3.2xlarge,0.3712
aws,Canada (Central),t3a.nano,0.0052
aws,Canada (Central),t3a.micro,0.0104
aws,Canada (Central),t3a.small,0.0209
aws,Canada (Central),t3a.medium,0.0418
aws,Canada (Central),t3a.large,0.0835
aws,Canada (Central),t3a.xlarge,0.167
aws,Canada (Central),t3a.2xlarge,0.3341
aws,Canada (Central),t2.nano,0.0064
aws,Canada (Central),t2.micro,0.0128
aws,Canada (Central),t2.small,0.0256
aws,Canada (Central),t2.medium,0.0512
aws,Canada (Central),t2.large,0.1024
aws,Canada (Central),t2.xlarge,0.2048
aws,Canada (Central),t2.2xlarge,0.4096
aws,Canada (Central),m5.large,0.107
aws,Canada (Central),m5.xlarge,0.214
aws,Canada (Central),m5.2xlarge,0.428
aws,Canada (Central),m5.4xlarge,0.856
aws,Canada (Central),m5.8xlarge,1.712
aws,Canada (Central),m5.12xlarge,2.568
aws,Canada (Central),m5.16xlarge,3.424
aws,Canada (Central),m5.24xlarge,5.136
aws,Canada (Central),m5.metal,5.136
aws,Canada (Central),m5a.large,0.096
aws,Canada (Central),m5a.xlarge,0.192
aws,Canada (Central),m5a.2xlarge,0.384
aws,Canada (Central),m5a.4xlarge,0.768
aws,Canada (Central),m5a.8xlarge,1.536
aws,Canada (Central),m5a.12xlarge,2.304
aws,Canada (Central),m5a.16xlarge,3.072
aws,Canada (Central),m5a.24xlarge,4.608
aws,Canada (Central),m5ad.large,0.115
aws,Canada (Central),m5ad.xlarge,0.23
aws,Canada (Central),m5ad.2xlarge,0.46
aws,Canada (Central),m5ad.4xlarge,0.92
aws,Canada (Central),m5ad.8xlarge,1.84
aws,Canada (Central),m5ad.12xlarge,2.76
aws,Canada (Central),m5ad.16xlarge,3.68
aws,Canada (Central),m5ad.24xlarge,5.52
aws,Canada (Central),m5d.large,0.126
aws,Canada (Central),m5d.xlarge,0.252
aws,Canada (Central),m5d.2xlarge,0.504
aws,Canada (Central),m5d.4xlarge,1.008
aws,Canada (Central),m5d.8xlarge,2.016
aws,Canada (Central),m5d.12xlarge,3.024
aws,Canada (Central),m5d.16xlarge,4.032
aws,Canada (Central),m5d.24xlarge,6.048
aws,Canada (Central),m5d.metal,6.048
aws,Canada (Central),m4.large,0.111
aws,Canada (Central),m4.xlarge,0.222
aws,Canada (Central),m4.2xlarge,0.444
aws,Canada (Central),m4.4xlarge,0.888
aws,Canada (Central),m4.10xlarge,2.22
aws,Canada (Central),m4.16xlarge,3.552
aws,Canada (Central),c5.large,0.093
aws,Canada (Central),c5.xlarge,0.186
aws,Canada (Central),c5.2xlarge,0.372
aws,Canada (Central),c5.4xlarge,0.744
aws,Canada (Central),c5.9xlarge,1.674
aws,Canada (Central),c5.12xlarge,2.232
aws,Canada (Central),c5.18xlarge,3.348
aws,Canada (Central),c5.24xlarge,4.464
aws,Canada (Central),c5.metal,4.464
aws,Canada (Central),c5d.large,0.106
aws,Canada (Central),c5d.xlarge,0.212
aws,Canada (Central),c5d.2xlarge,0.424
aws,Canada (Central),c5d.4xlarge,0.848
aws,Canada (Central),c5d.9xlarge,1.908
aws,Canada (Central),c5d.12xlarge,2.544
aws,Canada (Central),c5d.18xlarge,3.816
aws,Canada (Central),c5d.24xlarge,5.088
aws,Canada (Central),c5d.metal,5.088
aws,Canada (Central),c5n.large,0.118
aws,Canada (Central),c5n.xlarge,0.236
aws,Canada (Central),c5n.2xlarge,0.472
aws,Canada (Central),c5n.4xlarge,0.944
aws,Canada (Central),c5n.9xlarge,2.124
aws,Canada (Central),c5n.18xlarge,4.248
aws,Canada (Central),c5n.metal,4.248
aws,Canada (Central),c4.large,0.11
aws,Canada (Central),c4.xlarge,0.218
aws,Canada (Central),c4.2xlarge,0.438
aws,Canada (Central),c4.4xlarge,0.876
aws,Canada (Central),c4.8xlarge,1.75
aws,Canada (Central),p3.2xlarge,3.366
aws,Canada (Central),p3.8xlarge,13.464
aws,Canada (Central),p3.16xlarge,26.928
aws,Canada (Central),g4dn.xlarge,0.584
aws,Canada (Central),g4dn.2xlarge,0.835
aws,Canada (Central),g4dn.4xlarge,1.337
aws,Canada (Central),g4dn.8xlarge,2.416
aws,Canada (Central),g4dn.12xlarge,4.343
aws,Canada (Central),g4dn.16xlarge,4.832
aws,Canada (Central),g3.4xlarge,1.416
aws,Canada (Central),g3.8xlarge,2.832
aws,Canada (Central),g3.16xlarge,5.664
aws,Canada (Central),x1.16xlarge,7.336
aws,Canada (Central),x1.32xlarge,14.672
aws,Canada (Central),x1e.xlarge,0.917
aws,Canada (Central),x1e.2xlarge,1.834
aws,Canada (Central),x1e.4xlarge,3.667
aws,Canada (Central),x1e.8xlarge,7.334
aws,Canada (Central),x1e.16xlarge,14.669
aws,Canada (Central),x1e.32xlarge,29.338
aws,Canada (Central),r5.large,0.138
aws,Canada (Central),r5.xlarge,0.276
aws,Canada (Central),r5.2xlarge,0.552
aws,Canada (Central),r5.4xlarge,1.104
aws,Canada (Central),r5.8xlarge,2.208
aws,Canada (Central),r5.12xlarge,3.312
aws,Canada (Central),r5.16xlarge,4.416
aws,Canada (Central),r5.24xlarge,6.624
aws,Canada (Central),r5.metal,6.624
aws,Canada (Central),r5a.large,0.124
aws,Canada (Central),r5a.xlarge,0.248
aws,Canada (Central),r5a.2xlarge,0.496
aws,Canada (Central),r5a.4xlarge,0.992
aws,Canada (Central),r5a.8xlarge,1.984
aws,Canada (Central),r5a.12xlarge,2.976
aws,Canada (Central),r5a.16xlarge,3.968
aws,Canada (Central),r5a.24xlarge,5.952
aws,Canada (Central),r5ad.large,0.144
aws,Canada (Central),r5ad.xlarge,0.288
aws,Canada (Central),r5ad.2xlarge,0.576
aws,Canada (Central),r5ad.4xlarge,1.152
aws,Canada (Central),r5ad.8xlarge,2.304
aws,Canada (Central),r5ad.12xlarge,3.456
aws,Canada (Central),r5ad.16xlarge,4.608
aws,Canada (Central),r5ad.24xlarge,6.912
aws,Canada (Central),r5d.large,0.158
aws,Canada (Central),r5d.xlarge,0.316
aws,Canada (Central),r5d.2xlarge,0.632
aws,Canada (Central),r5d.4xlarge,1.264
aws,Canada (Central),r5d.8xlarge,2.528
aws,Canada (Central),r5d.12xlarge,3.792
aws,Canada (Central),r5d.16xlarge,5.056
aws,Canada (Central),r5d.24xlarge,7.584
aws,Canada (Central),r5d.metal,7.584
